trida,cesta,soubor,format,casove_razitko,verze_aplikace,kod_pohlavi,pohlavi,kod_veku,vekova_kategorie,kod_tridy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delka_signalu_s,vzorkovaci_frekvence_hz,trida_cz
hungry,..\dataset\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav,.wav,1436850948195,1.7,m,chlapec,04,0–4 týdny,hu,-379.4046936035156,132.90982055664062,46.0518684387207,48.34477233886719,-7.803684711456299,31.630346298217773,-11.194367408752441,18.23815155029297,-4.226064682006836,10.090242385864258,-8.230709075927734,10.076362609863281,-16.388019561767578,12.861099243164062,-3.5417490005493164,12.811137199401855,-13.265860557556152,13.558286666870117,-3.5431230068206787,10.233081817626953,-7.42596435546875,14.572330474853516,-5.34726619720459,14.140915870666504,-10.809094429016113,9.220654487609863,6.66,8000,hlad
hungry,..\dataset\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856363348-1.7-f-04-hu.wav,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856363348-1.7-f-04-hu.wav,.wav,1436856363348,1.7,f,dívka,04,0–4 týdny,hu,-315.75531005859375,155.29421997070312,44.32550811767578,45.964637756347656,-16.02003288269043,22.409006118774414,-21.565631866455078,19.356901168823242,-18.445018768310547,17.101774215698242,-8.826842308044434,10.37646198272705,-17.65689468383789,12.329093933105469,-2.099998950958252,11.341955184936523,-21.447795867919922,14.783559799194336,-0.1843903362751007,8.572189331054688,-4.542710304260254,7.707773685455322,-1.7148240804672241,11.379476547241211,-4.045932769775391,12.869732856750488,6.68,8000,hlad
hungry,..\dataset\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu.wav,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu.wav,.wav,1436856382717,1.7,m,chlapec,04,0–4 týdny,hu,-313.8780822753906,103.59478759765625,79.11377716064453,28.725040435791016,-73.43749237060547,42.813140869140625,-2.5461809635162354,21.604589462280273,-31.489200592041016,16.406179428100586,0.6784330010414124,12.41061019897461,-23.214155197143555,12.034924507141113,-12.250773429870605,8.471576690673828,-13.397344589233398,7.272414684295654,-13.386102676391602,14.610636711120605,2.2493913173675537,16.703411102294922,11.305994033813477,19.29845428466797,5.9581427574157715,20.802623748779297,6.66,8000,hlad
hungry,..\dataset\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727792958-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727792958-1.7-f-72-hu.wav,.wav,1430727792958,1.7,f,dívka,72,7 měsíců–2 roky,hu,-366.0644836425781,97.77938079833984,63.354522705078125,24.819429397583008,-9.478194236755371,23.091514587402344,-4.55952787399292,12.232577323913574,-10.949012756347656,9.579805374145508,-16.601972579956055,12.079971313476562,-17.41916847229004,7.808206558227539,-2.274601459503174,7.091594219207764,-16.995134353637695,7.8781418800354,-4.272805213928223,7.09788179397583,-10.746757507324219,6.5139665603637695,-5.037799835205078,6.243479251861572,-12.453688621520996,9.428068161010742,6.92,8000,hlad
hungry,..\dataset\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav,.wav,1430727806162,1.7,f,dívka,72,7 měsíců–2 roky,hu,-399.4134216308594,92.7140121459961,67.94905853271484,29.53012466430664,-24.892824172973633,30.86225700378418,-10.703457832336426,17.239761352539062,-18.842233657836914,13.494464874267578,-15.975349426269531,13.840544700622559,-3.151902437210083,10.758075714111328,-1.9305884838104248,8.05652904510498,-14.9552001953125,6.953261375427246,-6.6877923011779785,8.907552719116211,-12.284910202026367,6.922180652618408,-10.486501693725586,8.862934112548828,-8.96522331237793,11.417141914367676,6.92,8000,hlad
hungry,..\dataset\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav,.wav,1430729451597,1.7,f,dívka,72,7 měsíců–2 roky,hu,-530.6661987304688,94.85885620117188,36.03376388549805,9.785181999206543,3.978480577468872,10.590869903564453,5.143565654754639,6.1536545753479,-8.847030639648438,9.060860633850098,-5.6496901512146,5.269262313842773,-10.088672637939453,5.873164653778076,-6.918763160705566,5.535216331481934,-11.038999557495117,5.3274335861206055,-5.491840362548828,3.688415050506592,-9.163252830505371,6.7597575187683105,-4.62076473236084,8.407452583312988,-7.986083984375,5.984908103942871,6.92,8000,hlad
hungry,..\dataset\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,.wav,1430734962301,1.7,f,dívka,72,7 měsíců–2 roky,hu,-436.19281005859375,109.17640686035156,46.004661560058594,24.60292625427246,-2.4619932174682617,12.692584037780762,-1.2330683469772339,11.518621444702148,-8.337323188781738,14.937554359436035,-1.3417094945907593,8.151567459106445,-9.618658065795898,5.405025959014893,-6.319004058837891,6.367818832397461,-10.93075180053711,6.798142910003662,-2.5295753479003906,6.166360855102539,-8.520037651062012,6.369475841522217,-3.3815994262695312,7.691253185272217,-8.973004341125488,7.48134183883667,6.92,8000,hlad
hungry,..\dataset\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu.wav,.wav,1430735028906,1.7,f,dívka,72,7 měsíců–2 roky,hu,-316.94598388671875,116.41744995117188,39.41801834106445,44.072505950927734,2.6702773571014404,14.096446990966797,-25.790847778320312,20.37017059326172,-39.463645935058594,24.05000877380371,-16.243579864501953,19.273283004760742,-1.1389302015304565,9.94918441772461,-6.135234355926514,15.485164642333984,-11.465301513671875,13.036669731140137,2.3692429065704346,11.199252128601074,-8.39254379272461,9.514411926269531,7.654027938842773,13.907974243164062,2.314985752105713,19.120332717895508,6.92,8000,hlad
hungry,..\dataset\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735040980-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735040980-1.7-f-72-hu.wav,.wav,1430735040980,1.7,f,dívka,72,7 měsíců–2 roky,hu,-360.9167175292969,124.2210464477539,32.777320861816406,22.925247192382812,-3.9794363975524902,12.130510330200195,-10.333799362182617,28.017168045043945,-27.912250518798828,23.67585563659668,-5.02643346786499,14.458447456359863,-3.066946268081665,8.814417839050293,-5.994511127471924,8.330376625061035,-6.175008296966553,8.961823463439941,2.4754185676574707,11.09719467163086,-12.629258155822754,7.030800819396973,1.212791085243225,12.129759788513184,-7.943238258361816,8.1114501953125,6.96,8000,hlad
hungry,..\dataset\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735057816-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735057816-1.7-f-72-hu.wav,.wav,1430735057816,1.7,f,dívka,72,7 měsíců–2 roky,hu,-345.76025390625,93.0716323852539,56.08623504638672,31.590970993041992,-9.080550193786621,23.473833084106445,-23.013748168945312,17.918262481689453,-44.37906265258789,24.18144416809082,-15.173460006713867,16.896163940429688,-0.38960447907447815,11.997392654418945,-10.828731536865234,10.15518569946289,-7.9706645011901855,10.455354690551758,0.975031316280365,8.987853050231934,-5.322387218475342,11.120915412902832,7.676070690155029,16.1076602935791,-2.576493740081787,13.640277862548828,6.92,8000,hlad
hungry,..\dataset\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,.wav,1430735157938,1.7,f,dívka,72,7 měsíců–2 roky,hu,-325.2012634277344,81.7933120727539,18.309736251831055,32.14352798461914,-6.997840404510498,26.800884246826172,-17.483455657958984,15.083439826965332,-10.452561378479004,21.06706428527832,10.902073860168457,20.47151756286621,-14.360837936401367,13.972159385681152,-7.947277545928955,17.195775985717773,-17.915189743041992,20.35767364501953,-4.9569501876831055,15.985831260681152,-13.353907585144043,11.318318367004395,-2.42376971244812,9.49478816986084,-10.790888786315918,14.868358612060547,6.92,8000,hlad
hungry,..\dataset\hungry\8f5c01dc-6826-4076-a831-027ad61afdaf-1435873509176-1.7-f-26-hu.wav,8f5c01dc-6826-4076-a831-027ad61afdaf-1435873509176-1.7-f-26-hu.wav,.wav,1435873509176,1.7,f,dívka,26,2–6 měsíců,hu,-220.2377471923828,104.70606994628906,-28.927534103393555,60.36452102661133,-46.03789520263672,39.72962188720703,-8.618152618408203,32.5293083190918,-10.506638526916504,20.15192413330078,-15.690025329589844,21.713403701782227,0.22328072786331177,18.271747589111328,-4.7468366622924805,14.701129913330078,-4.736781597137451,18.455272674560547,5.391145706176758,19.85194969177246,-13.907135009765625,19.66330337524414,4.062866687774658,16.363035202026367,-9.590282440185547,13.988085746765137,6.94,8000,hlad
hungry,..\dataset\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu.wav,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu.wav,.wav,1429895742,1.0,m,chlapec,26,2–6 měsíců,hu,-266.7891845703125,112.4780502319336,11.22222900390625,24.052946090698242,-55.73165512084961,26.00033950805664,2.715039014816284,15.69775676727295,-14.746415138244629,21.62528419494629,-16.810476303100586,18.29277992248535,4.98603630065918,11.879376411437988,-1.8773338794708252,11.686433792114258,-17.59587287902832,9.637889862060547,-12.141560554504395,9.394522666931152,-13.286582946777344,9.619976043701172,3.2735064029693604,11.841252326965332,1.3611582517623901,18.699575424194336,7.0,8000,hlad
hungry,..\dataset\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895751-1.0-m-26-hu.wav,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895751-1.0-m-26-hu.wav,.wav,1429895751,1.0,m,chlapec,26,2–6 měsíců,hu,-236.07798767089844,122.99236297607422,10.606513023376465,30.101627349853516,-65.21985626220703,33.16102981567383,4.88068962097168,18.53734588623047,-12.272516250610352,17.855731964111328,-11.123088836669922,13.398098945617676,0.6806055307388306,12.953351020812988,-6.798826694488525,14.313794136047363,-15.600239753723145,6.874554634094238,-6.889697074890137,13.039375305175781,-12.619954109191895,9.26620101928711,-3.5742084980010986,10.711321830749512,5.885446071624756,15.571515083312988,7.0,8000,hlad
hungry,..\dataset\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,.wav,1429895780,1.0,m,chlapec,26,2–6 měsíců,hu,-117.6651611328125,116.60432434082031,-24.182065963745117,27.208086013793945,-28.438749313354492,21.345441818237305,6.5253682136535645,14.343607902526855,2.872941732406616,14.554757118225098,-21.341838836669922,16.541372299194336,4.848517894744873,13.640084266662598,7.228451251983643,14.368169784545898,-21.74091339111328,10.779679298400879,0.15001176297664642,8.33318042755127,-1.916899561882019,14.184029579162598,6.794872283935547,12.713193893432617,5.101352691650391,16.284942626953125,7.0,8000,hlad
hungry,..\dataset\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,.wav,1430088396663,1.7,f,dívka,26,2–6 měsíců,hu,-230.1979522705078,109.06146240234375,34.06083679199219,36.86337661743164,-29.687458038330078,41.719825744628906,7.354503154754639,14.599617004394531,-13.136858940124512,17.881872177124023,8.96500015258789,10.437952041625977,-7.954913139343262,11.977018356323242,-6.8874287605285645,9.355351448059082,-9.406521797180176,8.518388748168945,-2.0079402923583984,8.226341247558594,-8.636632919311523,8.61072826385498,2.019481897354126,13.891484260559082,1.7821252346038818,15.18028736114502,6.94,8000,hlad
hungry,..\dataset\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,.wav,1430109146143,1.7,f,dívka,26,2–6 měsíců,hu,-62.87947463989258,75.21784973144531,33.076873779296875,35.75505828857422,-54.43323516845703,21.224952697753906,-30.89141273498535,11.889443397521973,-37.9640998840332,14.342048645019531,11.814891815185547,14.964625358581543,-20.98015594482422,15.805704116821289,-8.215094566345215,18.312129974365234,-9.310017585754395,20.81230354309082,8.8384428024292,22.476593017578125,-10.14842414855957,19.12316131591797,1.442186713218689,16.552833557128906,-8.315840721130371,20.09889030456543,7.02,8000,hlad
hungry,..\dataset\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,.wav,1436873183951,1.7,m,chlapec,04,0–4 týdny,hu,-113.8353042602539,119.94242095947266,36.91597366333008,45.697818756103516,-49.566097259521484,39.064971923828125,11.232866287231445,21.410425186157227,-28.420883178710938,22.011486053466797,5.4773359298706055,16.8738956451416,-13.847567558288574,12.17358684539795,-4.392951965332031,10.993012428283691,-2.3534955978393555,14.972400665283203,-1.0957094430923462,15.186494827270508,-2.223057508468628,16.052135467529297,-0.6590920686721802,15.924612045288086,-7.9210615158081055,15.143896102905273,6.78,8000,hlad
hungry,..\dataset\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,.wav,1436873211119,1.7,m,chlapec,04,0–4 týdny,hu,-206.7374725341797,82.783447265625,83.65435028076172,30.06294822692871,-5.661118507385254,41.70212173461914,10.815309524536133,21.709978103637695,-16.637149810791016,22.069795608520508,0.2860698401927948,7.946907043457031,-7.049814701080322,11.512414932250977,-1.8383256196975708,8.701255798339844,-12.150425910949707,10.782317161560059,-11.211405754089355,11.324898719787598,-12.56561279296875,13.717203140258789,-8.161516189575195,13.32345199584961,-6.138279914855957,17.76943016052246,6.78,8000,hlad
hungry,..\dataset\hungry\9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,.wav,1430022546,1.0,m,chlapec,72,7 měsíců–2 roky,hu,-240.65357971191406,12.672562599182129,42.357460021972656,12.191034317016602,-22.280282974243164,7.474909782409668,-9.973089218139648,5.489930152893066,-40.40161895751953,7.399662017822266,-16.807363510131836,5.1799726486206055,-20.295269012451172,4.833369731903076,-16.99712562561035,5.172131538391113,-13.989494323730469,5.120615482330322,-7.963226795196533,6.025907039642334,-5.387821197509766,7.131385803222656,3.7516822814941406,8.404067039489746,4.875202178955078,5.848642349243164,7.0,8000,hlad
hungry,..\dataset\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,.wav,1431719845836,1.7,m,chlapec,26,2–6 měsíců,hu,-205.15135192871094,102.26331329345703,58.43254852294922,32.2309684753418,-68.49991607666016,30.256269454956055,-25.734952926635742,18.692474365234375,-11.585753440856934,17.741872787475586,-6.047976016998291,14.373703002929688,-3.430631160736084,13.240653991699219,0.24675492942333221,10.810084342956543,-13.372952461242676,13.893399238586426,-3.3918941020965576,20.038471221923828,-4.001917362213135,17.736740112304688,6.0045552253723145,24.29273796081543,-0.7133253812789917,23.596187591552734,6.72,8000,hlad
hungry,..\dataset\hungry\990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,.wav,1430214575,1.0,m,chlapec,04,0–4 týdny,hu,-237.5854034423828,30.597469329833984,38.59349822998047,9.227272033691406,-38.69511413574219,8.609182357788086,-10.721638679504395,7.952476501464844,-10.707079887390137,6.870523452758789,-12.13708209991455,8.55059814453125,-21.884899139404297,6.9756269454956055,-14.445240020751953,6.588720798492432,-18.42960548400879,5.401382923126221,-13.020088195800781,4.548017978668213,-16.347883224487305,5.286305904388428,-11.671839714050293,5.8389739990234375,-9.256538391113281,5.579395294189453,7.0,8000,hlad
hungry,..\dataset\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav,999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav,.wav,1430844940177,1.7,m,chlapec,04,0–4 týdny,hu,-392.6194763183594,143.29063415527344,110.31827545166016,34.60468673706055,-21.005382537841797,38.015838623046875,22.261507034301758,17.662830352783203,-24.516258239746094,31.627681732177734,-11.290178298950195,11.114496231079102,0.4183838367462158,7.752597332000732,-4.333801746368408,6.096458911895752,-5.4284820556640625,6.9821062088012695,-7.2821269035339355,7.615739345550537,-11.895715713500977,9.150022506713867,-5.5215911865234375,11.119277000427246,-0.5286166071891785,11.851652145385742,6.9,8000,hlad
hungry,..\dataset\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,.wav,1430972705879,1.7,m,chlapec,26,2–6 měsíců,hu,-556.5657348632812,120.51498413085938,71.86591339111328,36.431819915771484,3.2610437870025635,32.57373046875,16.364910125732422,11.980937004089355,2.968731164932251,12.360490798950195,-1.0998494625091553,7.068830966949463,-6.205822467803955,8.314455032348633,-2.8004391193389893,6.090613842010498,-8.095660209655762,7.334924221038818,-8.127400398254395,7.285818099975586,-7.724003314971924,7.7525529861450195,-5.279791831970215,9.365198135375977,-6.390388011932373,9.12492847442627,6.9,8000,hlad
hungry,..\dataset\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav,999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav,.wav,1431013054417,1.7,m,chlapec,26,2–6 měsíců,hu,-259.1593933105469,112.9308090209961,87.10366821289062,43.50896453857422,-62.149532318115234,30.05686378479004,-6.55778694152832,22.40704917907715,-42.100738525390625,19.097700119018555,1.4563490152359009,16.048330307006836,-15.972845077514648,13.208056449890137,-1.7242670059204102,10.021517753601074,-12.366995811462402,9.384849548339844,-16.42598533630371,13.120412826538086,-8.880809783935547,10.077744483947754,-7.93161678314209,14.027759552001953,-0.6315284967422485,18.173891067504883,6.9,8000,hlad
hungry,..\dataset\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav,999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav,.wav,1431013068243,1.7,m,chlapec,26,2–6 měsíců,hu,-194.2760772705078,122.44387817382812,50.31993865966797,43.033973693847656,-76.23216247558594,25.719301223754883,11.885619163513184,15.120767593383789,-50.747859954833984,14.837689399719238,2.65653133392334,13.535492897033691,-17.56761360168457,11.306558609008789,-1.034426212310791,6.3791890144348145,-14.974699974060059,6.763710975646973,-12.631146430969238,6.426739692687988,-11.966893196105957,10.201009750366211,0.26923173666000366,16.99103546142578,9.254176139831543,19.819557189941406,6.9,8000,hlad
hungry,..\dataset\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745312460-1.7-m-04-hu.wav,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745312460-1.7-m-04-hu.wav,.wav,1430745312460,1.7,m,chlapec,04,0–4 týdny,hu,-435.05853271484375,127.90324401855469,39.349178314208984,37.33021926879883,8.022187232971191,18.65483856201172,-12.386594772338867,24.84853744506836,1.9005922079086304,14.054220199584961,-7.193399906158447,11.303104400634766,-4.654564380645752,11.87947940826416,-3.6608083248138428,10.58285903930664,-6.467504978179932,11.8203706741333,-3.668009042739868,11.101520538330078,-9.20180606842041,8.873337745666504,-11.242335319519043,6.756960868835449,-7.5098395347595215,5.9369730949401855,6.54,8000,hlad
hungry,..\dataset\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,.wav,1430745385374,1.7,m,chlapec,04,0–4 týdny,hu,-254.426513671875,106.07429504394531,30.718957901000977,18.32383155822754,-37.72749328613281,26.954010009765625,-16.558053970336914,9.540742874145508,-42.97296905517578,14.934136390686035,18.793977737426758,9.8089599609375,-9.468042373657227,13.571313858032227,-19.045711517333984,10.498992919921875,-10.654701232910156,10.279767990112305,-13.975970268249512,9.615565299987793,7.282074928283691,11.116141319274902,12.959349632263184,15.478086471557617,3.828021287918091,16.125003814697266,6.54,8000,hlad
hungry,..\dataset\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu.wav,.wav,1430927693,1.0,f,dívka,04,0–4 týdny,hu,-172.7520751953125,77.95086669921875,59.33490753173828,32.624961853027344,6.676479339599609,20.605030059814453,-1.616302251815796,20.64888572692871,-20.576887130737305,13.344409942626953,9.389294624328613,9.937302589416504,-8.542549133300781,13.186318397521973,-21.055465698242188,14.03350830078125,-15.84732437133789,9.18602180480957,-17.6599063873291,9.422770500183105,-19.128210067749023,14.229687690734863,-4.1800432205200195,16.293540954589844,-4.474539279937744,21.8725528717041,7.0,8000,hlad
hungry,..\dataset\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,.wav,1430927704,1.0,f,dívka,04,0–4 týdny,hu,-208.77593994140625,102.69857025146484,79.4968490600586,34.15260314941406,5.463250637054443,18.39624786376953,-13.363941192626953,25.972597122192383,-26.241104125976562,19.157804489135742,-6.450744152069092,15.55263900756836,-17.630857467651367,7.26258659362793,-13.482863426208496,8.651572227478027,-15.062532424926758,9.024666786193848,-3.924380302429199,13.61681079864502,-4.966935157775879,19.85411262512207,-4.611991882324219,15.730568885803223,-15.284886360168457,9.52592945098877,7.0,8000,hlad
hungry,..\dataset\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927716-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927716-1.0-f-04-hu.wav,.wav,1430927716,1.0,f,dívka,04,0–4 týdny,hu,-228.37127685546875,92.4600601196289,52.17081832885742,28.33499526977539,-7.292243003845215,20.718523025512695,0.22164885699748993,15.116791725158691,-15.50853157043457,13.782814025878906,3.693347692489624,15.11011791229248,-9.478484153747559,12.059199333190918,-11.381625175476074,9.972272872924805,-11.777588844299316,6.4251227378845215,-14.255819320678711,8.371809959411621,-15.015504837036133,10.478323936462402,-7.4848456382751465,14.939803123474121,-0.6788602471351624,18.196941375732422,7.0,8000,hlad
hungry,..\dataset\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav,.wav,1430927728,1.0,f,dívka,04,0–4 týdny,hu,-169.6440887451172,84.32581329345703,101.55677032470703,34.5869140625,3.6308677196502686,30.208036422729492,9.86925983428955,17.45290756225586,-22.053613662719727,21.24039649963379,-12.955513954162598,11.549203872680664,-16.667482376098633,10.367960929870605,-15.381013870239258,10.43277645111084,-18.70562171936035,12.367048263549805,-14.413990020751953,7.837545394897461,-17.887388229370117,9.72530460357666,-12.378390312194824,8.339432716369629,-14.75638198852539,6.382574558258057,7.0,8000,hlad
hungry,..\dataset\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,.wav,1430927741,1.0,f,dívka,04,0–4 týdny,hu,-121.12004852294922,77.56511688232422,56.042198181152344,38.83530807495117,-15.58166790008545,24.424421310424805,2.3256053924560547,15.972912788391113,-22.672643661499023,16.561100006103516,-1.66517972946167,14.377752304077148,-7.493281841278076,8.294047355651855,-7.839085578918457,11.086464881896973,-18.410429000854492,10.2011137008667,-18.693439483642578,10.366315841674805,-7.294670581817627,13.004026412963867,1.230178952217102,16.25086212158203,-2.3631155490875244,13.73165512084961,7.0,8000,hlad
hungry,..\dataset\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu.wav,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu.wav,.wav,1430047362195,1.7,f,dívka,26,2–6 měsíců,hu,-251.98428344726562,147.10841369628906,54.9626579284668,23.270050048828125,-46.98135757446289,33.24397659301758,-16.0034122467041,20.72211265563965,-54.8527717590332,25.444091796875,-5.2278242111206055,14.259590148925781,4.826349258422852,13.935463905334473,-4.917850971221924,13.720047950744629,-6.311585426330566,18.065967559814453,1.102124810218811,13.002972602844238,-7.1332292556762695,13.420042991638184,5.851707935333252,15.319757461547852,1.5301810503005981,15.642040252685547,6.92,8000,hlad
hungry,..\dataset\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047373513-1.7-f-26-hu.wav,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047373513-1.7-f-26-hu.wav,.wav,1430047373513,1.7,f,dívka,26,2–6 měsíců,hu,-237.9060516357422,136.37960815429688,36.27427673339844,21.574485778808594,-68.08554077148438,36.60699462890625,-9.137960433959961,20.47357749938965,-31.664371490478516,15.321258544921875,-8.461485862731934,18.6007137298584,-6.610779285430908,12.505854606628418,-4.827088356018066,13.478875160217285,-20.24445343017578,17.50426483154297,6.519537925720215,11.765419006347656,-10.337539672851562,14.88036823272705,15.205303192138672,16.662904739379883,13.56114387512207,18.83114242553711,6.92,8000,hlad
hungry,..\dataset\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav,.wav,1430047399844,1.7,f,dívka,26,2–6 měsíců,hu,-359.8151550292969,151.00083923339844,31.852354049682617,24.313495635986328,-29.150346755981445,38.39883041381836,-6.72813081741333,12.227951049804688,-20.44248390197754,20.195518493652344,9.822998046875,10.944857597351074,-12.81865119934082,10.78425121307373,-15.172181129455566,11.176374435424805,-13.898223876953125,10.186982154846191,-4.387712001800537,11.663427352905273,-2.19982647895813,11.479323387145996,2.7402138710021973,13.957923889160156,-2.428241491317749,12.762028694152832,6.94,8000,hlad
